patch,freq_start,freq_end,time_start,time_end,base_confidence,masked_confidence,confidence_drop
1,8,16,84,96,0.5406293869018555,0.5406293869018555,0.0
1,16,24,0,12,0.5406293869018555,0.5406293869018555,0.0
1,16,24,12,24,0.5406293869018555,0.5406293869018555,0.0
1,16,24,24,36,0.5406293869018555,0.5406293869018555,0.0
1,16,24,36,48,0.5406293869018555,0.5406293869018555,0.0
1,16,24,48,60,0.5406293869018555,0.5406293869018555,0.0
1,16,24,60,72,0.5406293869018555,0.5406293869018555,0.0
1,16,24,72,84,0.5406293869018555,0.5406293869018555,0.0
1,16,24,84,96,0.5406293869018555,0.5406293869018555,0.0
1,24,32,0,12,0.5406293869018555,0.5406293869018555,0.0
1,24,32,12,24,0.5406293869018555,0.5406293869018555,0.0
1,24,32,24,36,0.5406293869018555,0.5406293869018555,0.0
1,24,32,36,48,0.5406293869018555,0.5406293869018555,0.0
1,24,32,48,60,0.5406293869018555,0.5406293869018555,0.0
1,24,32,60,72,0.5406293869018555,0.5406293869018555,0.0
1,24,32,72,84,0.5406293869018555,0.5406293869018555,0.0
1,24,32,84,96,0.5406293869018555,0.5406293869018555,0.0
1,32,40,0,12,0.5406293869018555,0.5406293869018555,0.0
1,32,40,12,24,0.5406293869018555,0.5406293869018555,0.0
1,32,40,24,36,0.5406293869018555,0.5406293869018555,0.0
1,32,40,36,48,0.5406293869018555,0.5406293869018555,0.0
1,32,40,48,60,0.5406293869018555,0.5406293869018555,0.0
1,32,40,60,72,0.5406293869018555,0.5406293869018555,0.0
1,32,40,72,84,0.5406293869018555,0.5406293869018555,0.0
1,32,40,84,96,0.5406293869018555,0.5406293869018555,0.0
1,40,48,0,12,0.5406293869018555,0.5406293869018555,0.0
1,40,48,12,24,0.5406293869018555,0.5406293869018555,0.0
1,40,48,24,36,0.5406293869018555,0.5406293869018555,0.0
1,40,48,36,48,0.5406293869018555,0.5406293869018555,0.0
1,40,48,48,60,0.5406293869018555,0.5406293869018555,0.0
1,40,48,60,72,0.5406293869018555,0.5406293869018555,0.0
