sample_id,method,topk_percent,baseline,base_confidence,masked_confidence,confidence_drop,masked_confidence_std
000229_seg02_humpback_whale_train_1_000192,lime,10,random,0.4510739743709564,0.3735219717025757,0.07755200266838075,0.019429177455984124
000229_seg02_humpback_whale_train_1_000192,lime,20,xai,0.4510739743709564,0.24447892606258392,0.2065950483083725,
000229_seg02_humpback_whale_train_1_000192,lime,20,random,0.4510739743709564,0.333953994512558,0.11711997985839845,0.024198899798694145
000229_seg02_humpback_whale_train_1_000192,lime,30,xai,0.4510739743709564,0.28196147084236145,0.16911250352859497,
000229_seg02_humpback_whale_train_1_000192,lime,30,random,0.4510739743709564,0.394534507393837,0.056539466977119424,0.022405306556266474
000229_seg02_humpback_whale_train_1_000192,lime,40,xai,0.4510739743709564,0.1793258935213089,0.2717480808496475,
000229_seg02_humpback_whale_train_1_000192,lime,40,random,0.4510739743709564,0.41508237421512606,0.03599160015583036,0.02668674759007499
000229_seg02_humpback_whale_train_1_000192,saliency,5,xai,0.4510739743709564,0.3131411075592041,0.13793286681175232,
000229_seg02_humpback_whale_train_1_000192,saliency,5,random,0.4510739743709564,0.3900150924921036,0.06105888187885283,0.018040653768031375
000229_seg02_humpback_whale_train_1_000192,saliency,10,xai,0.4510739743709564,0.3854129910469055,0.0656609833240509,
000229_seg02_humpback_whale_train_1_000192,saliency,10,random,0.4510739743709564,0.363927361369133,0.08714661300182341,0.024215055539288606
000229_seg02_humpback_whale_train_1_000192,saliency,20,xai,0.4510739743709564,0.3074384033679962,0.1436355710029602,
000229_seg02_humpback_whale_train_1_000192,saliency,20,random,0.4510739743709564,0.3278598874807358,0.12321408689022062,0.015722090033278242
000229_seg02_humpback_whale_train_1_000192,saliency,30,xai,0.4510739743709564,0.338504821062088,0.11256915330886841,
000229_seg02_humpback_whale_train_1_000192,saliency,30,random,0.4510739743709564,0.37403074502944944,0.07704322934150698,0.017055917652869807
000229_seg02_humpback_whale_train_1_000192,saliency,40,xai,0.4510739743709564,0.27865299582481384,0.17242097854614258,
000229_seg02_humpback_whale_train_1_000192,saliency,40,random,0.4510739743709564,0.41942524909973145,0.031648725271224976,0.022908306776850157
000229_seg02_humpback_whale_train_1_000192,smoothgrad,5,xai,0.4510739743709564,0.3382413387298584,0.11283263564109802,
000229_seg02_humpback_whale_train_1_000192,smoothgrad,5,random,0.4510739743709564,0.3986442893743515,0.05242968499660494,0.020582279134607286
000229_seg02_humpback_whale_train_1_000192,smoothgrad,10,xai,0.4510739743709564,0.3360407054424286,0.11503326892852783,
000229_seg02_humpback_whale_train_1_000192,smoothgrad,10,random,0.4510739743709564,0.36328344643115995,0.08779052793979647,0.020720362872964852
000229_seg02_humpback_whale_train_1_000192,smoothgrad,20,xai,0.4510739743709564,0.29993316531181335,0.15114080905914307,
000229_seg02_humpback_whale_train_1_000192,smoothgrad,20,random,0.4510739743709564,0.34129936099052427,0.10977461338043215,0.022647587775489558
000229_seg02_humpback_whale_train_1_000192,smoothgrad,30,xai,0.4510739743709564,0.3429304361343384,0.10814353823661804,
000229_seg02_humpback_whale_train_1_000192,smoothgrad,30,random,0.4510739743709564,0.3785342127084732,0.07253976166248322,0.014069302875392027
000229_seg02_humpback_whale_train_1_000192,smoothgrad,40,xai,0.4510739743709564,0.46777012944221497,-0.016696155071258545,
000229_seg02_humpback_whale_train_1_000192,smoothgrad,40,random,0.4510739743709564,0.43169801235198973,0.019375962018966686,0.0174982040389496
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,5,xai,0.4510739743709564,0.34664031863212585,0.10443365573883057,
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,5,random,0.4510739743709564,0.40542638301849365,0.04564759135246277,0.013569476167045836
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,10,xai,0.4510739743709564,0.372811883687973,0.0782620906829834,
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,10,random,0.4510739743709564,0.3567733705043793,0.09430060386657713,0.013895215545866414
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,20,xai,0.4510739743709564,0.5323469638824463,-0.08127298951148987,
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,20,random,0.4510739743709564,0.34503002762794494,0.10604394674301149,0.021512363398440613
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,30,xai,0.4510739743709564,0.5323469638824463,-0.08127298951148987,
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,30,random,0.4510739743709564,0.38553365767002107,0.06554031670093535,0.029154138974380604
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,40,xai,0.4510739743709564,0.5323469638824463,-0.08127298951148987,
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,40,random,0.4510739743709564,0.4193062871694565,0.03176768720149992,0.01593082805441883
000229_seg02_humpback_whale_train_1_000192,guided_backprop,5,xai,0.4510739743709564,0.4260571300983429,0.025016844272613525,
000229_seg02_humpback_whale_train_1_000192,guided_backprop,5,random,0.4510739743709564,0.4011559158563614,0.04991805851459502,0.016289195999693605
000229_seg02_humpback_whale_train_1_000192,guided_backprop,10,xai,0.4510739743709564,0.37359869480133057,0.07747527956962585,
000229_seg02_humpback_whale_train_1_000192,guided_backprop,10,random,0.4510739743709564,0.3502998501062393,0.1007741242647171,0.028634442004651508
000229_seg02_humpback_whale_train_1_000192,guided_backprop,20,xai,0.4510739743709564,0.24128234386444092,0.2097916305065155,
000229_seg02_humpback_whale_train_1_000192,guided_backprop,20,random,0.4510739743709564,0.33366538882255553,0.11740858554840089,0.028892754861947183
000229_seg02_humpback_whale_train_1_000192,guided_backprop,30,xai,0.4510739743709564,0.30768752098083496,0.14338645339012146,
000229_seg02_humpback_whale_train_1_000192,guided_backprop,30,random,0.4510739743709564,0.3872369110584259,0.06383706331253053,0.02108803786155043
000229_seg02_humpback_whale_train_1_000192,guided_backprop,40,xai,0.4510739743709564,0.34092259407043457,0.11015138030052185,
000229_seg02_humpback_whale_train_1_000192,guided_backprop,40,random,0.4510739743709564,0.41137046217918394,0.03970351219177248,0.02763187727290633
000229_seg00_humpback_whale_train_1_000192,gradcam,5,xai,0.4510739743709564,0.3718753159046173,0.07919865846633911,
000229_seg00_humpback_whale_train_1_000192,gradcam,5,random,0.4510739743709564,0.40235733091831205,0.04871664345264437,0.012990313159382243
000229_seg00_humpback_whale_train_1_000192,gradcam,10,xai,0.4510739743709564,0.35354968905448914,0.09752428531646729,
000229_seg00_humpback_whale_train_1_000192,gradcam,10,random,0.4510739743709564,0.35955150723457335,0.09152246713638307,0.027734241702099423
000229_seg00_humpback_whale_train_1_000192,gradcam,20,xai,0.4510739743709564,0.3524845838546753,0.09858939051628113,
000229_seg00_humpback_whale_train_1_000192,gradcam,20,random,0.4510739743709564,0.3485830157995224,0.10249095857143403,0.020993771235934395
000229_seg00_humpback_whale_train_1_000192,gradcam,30,xai,0.4510739743709564,0.5256351232528687,-0.07456114888191223,
000229_seg00_humpback_whale_train_1_000192,gradcam,30,random,0.4510739743709564,0.39287061989307404,0.058203354477882385,0.015048968975826905
000229_seg00_humpback_whale_train_1_000192,gradcam,40,xai,0.4510739743709564,0.5407388210296631,-0.08966484665870667,
000229_seg00_humpback_whale_train_1_000192,gradcam,40,random,0.4510739743709564,0.4283362150192261,0.022737759351730336,0.026210142156189917
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,5,xai,0.4510739743709564,0.32639279961586,0.12468117475509644,
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,5,random,0.4510739743709564,0.3937492936849594,0.057324680685997,0.0087996246593919
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,10,xai,0.4510739743709564,0.32346397638320923,0.1276099979877472,
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,10,random,0.4510739743709564,0.3594364523887634,0.091637521982193,0.023242656990299513
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,20,xai,0.4510739743709564,0.5313743948936462,-0.08030042052268982,
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,20,random,0.4510739743709564,0.33959110379219054,0.11148287057876588,0.01993580382016013
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,30,xai,0.4510739743709564,0.5313743948936462,-0.08030042052268982,
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,30,random,0.4510739743709564,0.38068697452545164,0.07038699984550478,0.01934596591187317
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,40,xai,0.4510739743709564,0.5313743948936462,-0.08030042052268982,
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,40,random,0.4510739743709564,0.4166320115327835,0.03444196283817291,0.018587183966855388
000229_seg00_humpback_whale_train_1_000192,occlusion,5,xai,0.4510739743709564,0.3016781508922577,0.14939582347869873,
000229_seg00_humpback_whale_train_1_000192,occlusion,5,random,0.4510739743709564,0.3968851715326309,0.0541888028383255,0.010648020637458885
000229_seg00_humpback_whale_train_1_000192,occlusion,10,xai,0.4510739743709564,0.17830581963062286,0.27276815474033356,
000229_seg00_humpback_whale_train_1_000192,occlusion,10,random,0.4510739743709564,0.35225182473659516,0.09882214963436126,0.01705731083345708
000229_seg00_humpback_whale_train_1_000192,occlusion,20,xai,0.4510739743709564,0.348270982503891,0.10280299186706543,
000229_seg00_humpback_whale_train_1_000192,occlusion,20,random,0.4510739743709564,0.3309322655200958,0.12014170885086062,0.022932624022395407
000229_seg00_humpback_whale_train_1_000192,occlusion,30,xai,0.4510739743709564,0.348270982503891,0.10280299186706543,
000229_seg00_humpback_whale_train_1_000192,occlusion,30,random,0.4510739743709564,0.3729860633611679,0.07808791100978851,0.0161215779799769
000229_seg00_humpback_whale_train_1_000192,occlusion,40,xai,0.4510739743709564,0.348270982503891,0.10280299186706543,
000229_seg00_humpback_whale_train_1_000192,occlusion,40,random,0.4510739743709564,0.4240271121263504,0.027046862244606007,0.0183064530759613
000229_seg00_humpback_whale_train_1_000192,lime,5,xai,0.4510739743709564,0.40450865030288696,0.04656532406806946,
000229_seg00_humpback_whale_train_1_000192,lime,5,random,0.4510739743709564,0.3933048129081726,0.057769161462783825,0.01664079049806199
000229_seg00_humpback_whale_train_1_000192,lime,10,xai,0.4510739743709564,0.35280805826187134,0.09826591610908508,
000229_seg00_humpback_whale_train_1_000192,lime,10,random,0.4510739743709564,0.35897000432014464,0.09210397005081178,0.022753887104361062
000229_seg00_humpback_whale_train_1_000192,lime,20,xai,0.4510739743709564,0.24447892606258392,0.2065950483083725,
000229_seg00_humpback_whale_train_1_000192,lime,20,random,0.4510739743709564,0.3506394952535629,0.1004344791173935,0.020466085823918425
000229_seg00_humpback_whale_train_1_000192,lime,30,xai,0.4510739743709564,0.28196147084236145,0.16911250352859497,
000229_seg00_humpback_whale_train_1_000192,lime,30,random,0.4510739743709564,0.38853025436401367,0.06254372000694275,0.020525628909275083
000229_seg00_humpback_whale_train_1_000192,lime,40,xai,0.4510739743709564,0.1793258935213089,0.2717480808496475,
000229_seg00_humpback_whale_train_1_000192,lime,40,random,0.4510739743709564,0.41743378937244413,0.03364018499851229,0.01623596240812246
000229_seg00_humpback_whale_train_1_000192,saliency,5,xai,0.4510739743709564,0.3131411075592041,0.13793286681175232,
000229_seg00_humpback_whale_train_1_000192,saliency,5,random,0.4510739743709564,0.398571190237999,0.05250278413295745,0.011721374355577331
000229_seg00_humpback_whale_train_1_000192,saliency,10,xai,0.4510739743709564,0.3854129910469055,0.0656609833240509,
000229_seg00_humpback_whale_train_1_000192,saliency,10,random,0.4510739743709564,0.3512906402349472,0.0997833341360092,0.017404387734700457
000229_seg00_humpback_whale_train_1_000192,saliency,20,xai,0.4510739743709564,0.3074384033679962,0.1436355710029602,
000229_seg00_humpback_whale_train_1_000192,saliency,20,random,0.4510739743709564,0.34183668792247773,0.10923728644847869,0.027851191370362998
000229_seg00_humpback_whale_train_1_000192,saliency,30,xai,0.4510739743709564,0.338504821062088,0.11256915330886841,
000229_seg00_humpback_whale_train_1_000192,saliency,30,random,0.4510739743709564,0.39453576803207396,0.05653820633888246,0.018750017101535614
000229_seg00_humpback_whale_train_1_000192,saliency,40,xai,0.4510739743709564,0.27865299582481384,0.17242097854614258,
000229_seg00_humpback_whale_train_1_000192,saliency,40,random,0.4510739743709564,0.4212808072566986,0.029793167114257835,0.017631019184941445
000229_seg00_humpback_whale_train_1_000192,smoothgrad,5,xai,0.4510739743709564,0.3382413387298584,0.11283263564109802,
000229_seg00_humpback_whale_train_1_000192,smoothgrad,5,random,0.4510739743709564,0.4013320177793503,0.04974195659160613,0.01296754135702782
000229_seg00_humpback_whale_train_1_000192,smoothgrad,10,xai,0.4510739743709564,0.3360407054424286,0.11503326892852783,
000229_seg00_humpback_whale_train_1_000192,smoothgrad,10,random,0.4510739743709564,0.3609009742736816,0.0901730000972748,0.01610253569257912
000229_seg00_humpback_whale_train_1_000192,smoothgrad,20,xai,0.4510739743709564,0.29993316531181335,0.15114080905914307,
000229_seg00_humpback_whale_train_1_000192,smoothgrad,20,random,0.4510739743709564,0.35008466243743896,0.10098931193351746,0.0152815233237059
000229_seg00_humpback_whale_train_1_000192,smoothgrad,30,xai,0.4510739743709564,0.3429304361343384,0.10814353823661804,
000229_seg00_humpback_whale_train_1_000192,smoothgrad,30,random,0.4510739743709564,0.3968718498945236,0.0542021244764328,0.018865775740055928
000229_seg00_humpback_whale_train_1_000192,smoothgrad,40,xai,0.4510739743709564,0.46777012944221497,-0.016696155071258545,
000229_seg00_humpback_whale_train_1_000192,smoothgrad,40,random,0.4510739743709564,0.4161608427762985,0.03491313159465792,0.014160073750085189
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,5,xai,0.4510739743709564,0.34664031863212585,0.10443365573883057,
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,5,random,0.4510739743709564,0.3973116010427475,0.053762373328208934,0.022641184958099917
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,10,xai,0.4510739743709564,0.372811883687973,0.0782620906829834,
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,10,random,0.4510739743709564,0.36062905192375183,0.09044492244720459,0.021952119679503387
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,20,xai,0.4510739743709564,0.5323469638824463,-0.08127298951148987,
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,20,random,0.4510739743709564,0.3247223049402237,0.12635166943073273,0.017794568939410418
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,30,xai,0.4510739743709564,0.5323469638824463,-0.08127298951148987,
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,30,random,0.4510739743709564,0.3772337079048157,0.07384026646614072,0.01312074881305876
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,40,xai,0.4510739743709564,0.5323469638824463,-0.08127298951148987,
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,40,random,0.4510739743709564,0.42040716111660004,0.030666813254356384,0.020528585707333753
000229_seg00_humpback_whale_train_1_000192,guided_backprop,5,xai,0.4510739743709564,0.4260571300983429,0.025016844272613525,
000229_seg00_humpback_whale_train_1_000192,guided_backprop,5,random,0.4510739743709564,0.3996599465608597,0.05141402781009674,0.01931039595044762
000229_seg00_humpback_whale_train_1_000192,guided_backprop,10,xai,0.4510739743709564,0.37359869480133057,0.07747527956962585,
000229_seg00_humpback_whale_train_1_000192,guided_backprop,10,random,0.4510739743709564,0.35704677402973173,0.09402720034122469,0.016166327573494284
000229_seg00_humpback_whale_train_1_000192,guided_backprop,20,xai,0.4510739743709564,0.24128234386444092,0.2097916305065155,
000229_seg00_humpback_whale_train_1_000192,guided_backprop,20,random,0.4510739743709564,0.3373598277568817,0.1137141466140747,0.027235930423767738
000229_seg00_humpback_whale_train_1_000192,guided_backprop,30,xai,0.4510739743709564,0.30768752098083496,0.14338645339012146,
000229_seg00_humpback_whale_train_1_000192,guided_backprop,30,random,0.4510739743709564,0.37598114311695097,0.07509283125400545,0.026728226322600006
000229_seg00_humpback_whale_train_1_000192,guided_backprop,40,xai,0.4510739743709564,0.34092259407043457,0.11015138030052185,
000229_seg00_humpback_whale_train_1_000192,guided_backprop,40,random,0.4510739743709564,0.4009137749671936,0.05016019940376282,0.01590634653447774
000233_seg02_sperm_whale_test_0_000141,gradcam,5,xai,0.5482348203659058,0.4525830149650574,0.09565180540084839,
000233_seg02_sperm_whale_test_0_000141,gradcam,5,random,0.5482348203659058,0.1345059849321842,0.4137288354337215,0.017953178361318385
000233_seg02_sperm_whale_test_0_000141,gradcam,10,xai,0.5482348203659058,0.47119441628456116,0.0770404040813446,
000233_seg02_sperm_whale_test_0_000141,gradcam,10,random,0.5482348203659058,0.00572516368702054,0.5425096566788852,0.0010508403867459663
000233_seg02_sperm_whale_test_0_000141,gradcam,20,xai,0.5482348203659058,0.3885140120983124,0.15972080826759338,
000233_seg02_sperm_whale_test_0_000141,gradcam,20,random,0.5482348203659058,0.004253794206306338,0.5439810261595994,0.0006196333106321217
000233_seg02_sperm_whale_test_0_000141,gradcam,30,xai,0.5482348203659058,0.4341176450252533,0.11411717534065247,
000233_seg02_sperm_whale_test_0_000141,gradcam,30,random,0.5482348203659058,0.04172358289361,0.5065112374722958,0.006883685970172223
000233_seg02_sperm_whale_test_0_000141,gradcam,40,xai,0.5482348203659058,0.41317495703697205,0.13505986332893372,
000233_seg02_sperm_whale_test_0_000141,gradcam,40,random,0.5482348203659058,0.1431662254035473,0.4050685949623585,0.028147799986318695
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,5,xai,0.5482348203659058,0.10875559598207474,0.439479224383831,
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,5,random,0.5482348203659058,0.13676383271813392,0.41147098764777185,0.02950009770489655
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,10,xai,0.5482348203659058,0.016955541446805,0.5312792789191008,
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,10,random,0.5482348203659058,0.006065054843202233,0.5421697655227036,0.001615293629347976
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,20,xai,0.5482348203659058,0.0035145371221005917,0.5447202832438052,
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,20,random,0.5482348203659058,0.004318345314823091,0.5439164750510826,0.0008372077792090938
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,30,xai,0.5482348203659058,0.0024246389511972666,0.5458101814147085,
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,30,random,0.5482348203659058,0.043662286922335626,0.5045725334435701,0.009170119705624024
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,40,xai,0.5482348203659058,0.0038514486514031887,0.5443833717145026,
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,40,random,0.5482348203659058,0.14821424335241318,0.4000205770134926,0.026968213810417772
000233_seg02_sperm_whale_test_0_000141,occlusion,5,xai,0.5482348203659058,0.39593806862831116,0.1522967517375946,
000233_seg02_sperm_whale_test_0_000141,occlusion,5,random,0.5482348203659058,0.1400327667593956,0.4082020536065102,0.02159426057984219
000233_seg02_sperm_whale_test_0_000141,occlusion,10,xai,0.5482348203659058,0.1587350070476532,0.38949981331825256,
000233_seg02_sperm_whale_test_0_000141,occlusion,10,random,0.5482348203659058,0.005847585923038423,0.5423872344428673,0.0012717564875363435
000233_seg02_sperm_whale_test_0_000141,occlusion,20,xai,0.5482348203659058,0.27269163727760315,0.2755431830883026,
000233_seg02_sperm_whale_test_0_000141,occlusion,20,random,0.5482348203659058,0.0048017656896263364,0.5434330546762794,0.0011495806811446662
000233_seg02_sperm_whale_test_0_000141,occlusion,30,xai,0.5482348203659058,0.18791839480400085,0.3603164255619049,
000233_seg02_sperm_whale_test_0_000141,occlusion,30,random,0.5482348203659058,0.042577000334858894,0.5056578200310469,0.007305534154447903
000233_seg02_sperm_whale_test_0_000141,occlusion,40,xai,0.5482348203659058,0.362796425819397,0.1854383945465088,
000233_seg02_sperm_whale_test_0_000141,occlusion,40,random,0.5482348203659058,0.15818410813808442,0.39005071222782134,0.02612238394666358
000233_seg02_sperm_whale_test_0_000141,lime,5,xai,0.5482348203659058,0.3815264105796814,0.16670840978622437,
000233_seg02_sperm_whale_test_0_000141,lime,5,random,0.5482348203659058,0.1338192731142044,0.4144155472517014,0.021372684827129992
000233_seg02_sperm_whale_test_0_000141,lime,10,xai,0.5482348203659058,0.20383916795253754,0.3443956524133682,
000233_seg02_sperm_whale_test_0_000141,lime,10,random,0.5482348203659058,0.005779451318085193,0.5424553690478205,0.0005936694804846101
000233_seg02_sperm_whale_test_0_000141,lime,20,xai,0.5482348203659058,0.03518259525299072,0.513052225112915,
000233_seg02_sperm_whale_test_0_000141,lime,20,random,0.5482348203659058,0.00452455289196223,0.5437102674739436,0.0008178056572429235
000233_seg02_sperm_whale_test_0_000141,lime,30,xai,0.5482348203659058,0.010754668153822422,0.5374801522120833,
000233_seg02_sperm_whale_test_0_000141,lime,30,random,0.5482348203659058,0.03662520907819271,0.5116096112877131,0.010175700783045739
000233_seg02_sperm_whale_test_0_000141,lime,40,xai,0.5482348203659058,0.010853973217308521,0.5373808471485972,
000233_seg02_sperm_whale_test_0_000141,lime,40,random,0.5482348203659058,0.15288023948669432,0.39535458087921144,0.03009161338711963
000233_seg02_sperm_whale_test_0_000141,saliency,5,xai,0.5482348203659058,0.07374696433544159,0.4744878560304642,
000233_seg02_sperm_whale_test_0_000141,saliency,5,random,0.5482348203659058,0.12833124548196792,0.4199035748839378,0.024748969203358413
000233_seg02_sperm_whale_test_0_000141,saliency,10,xai,0.5482348203659058,0.01998603716492653,0.5282487832009792,
000233_seg02_sperm_whale_test_0_000141,saliency,10,random,0.5482348203659058,0.006088232854381204,0.5421465875115246,0.0012350131974334841
000233_seg02_sperm_whale_test_0_000141,saliency,20,xai,0.5482348203659058,0.009512650780379772,0.538722169585526,
000233_seg02_sperm_whale_test_0_000141,saliency,20,random,0.5482348203659058,0.003995601250790059,0.5442392191151157,0.0012053541615161562
000233_seg02_sperm_whale_test_0_000141,saliency,30,xai,0.5482348203659058,0.012248090468347073,0.5359867298975587,
000233_seg02_sperm_whale_test_0_000141,saliency,30,random,0.5482348203659058,0.035589118115603925,0.5126457022503018,0.004287623988029724
000233_seg02_sperm_whale_test_0_000141,saliency,40,xai,0.5482348203659058,0.02012227475643158,0.5281125456094742,
000233_seg02_sperm_whale_test_0_000141,saliency,40,random,0.5482348203659058,0.12933928444981574,0.41889553591609,0.027357849285398913
000233_seg02_sperm_whale_test_0_000141,smoothgrad,5,xai,0.5482348203659058,0.020841563120484352,0.5273932572454214,
000233_seg02_sperm_whale_test_0_000141,smoothgrad,5,random,0.5482348203659058,0.13349094539880751,0.41474387496709825,0.01564511106602373
000233_seg02_sperm_whale_test_0_000141,smoothgrad,10,xai,0.5482348203659058,0.00470296386629343,0.5435318564996123,
000233_seg02_sperm_whale_test_0_000141,smoothgrad,10,random,0.5482348203659058,0.0067166817840188745,0.5415181385818869,0.0012630017980266417
000233_seg02_sperm_whale_test_0_000141,smoothgrad,20,xai,0.5482348203659058,0.0013356591807678342,0.5468991611851379,
000233_seg02_sperm_whale_test_0_000141,smoothgrad,20,random,0.5482348203659058,0.004317900165915489,0.5439169201999903,0.0008465638148434475
000233_seg02_sperm_whale_test_0_000141,smoothgrad,30,xai,0.5482348203659058,0.005081539507955313,0.5431532808579504,
000233_seg02_sperm_whale_test_0_000141,smoothgrad,30,random,0.5482348203659058,0.04367149695754051,0.5045633234083653,0.013167949444784787
000233_seg02_sperm_whale_test_0_000141,smoothgrad,40,xai,0.5482348203659058,0.01198978628963232,0.5362450340762734,
000233_seg02_sperm_whale_test_0_000141,smoothgrad,40,random,0.5482348203659058,0.14341735020279883,0.40481747016310693,0.02412173151214866
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,5,xai,0.5482348203659058,0.07012517750263214,0.4781096428632736,
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,5,random,0.5482348203659058,0.1375102400779724,0.41072458028793335,0.02574348285462145
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,10,xai,0.5482348203659058,0.024982603266835213,0.5232522170990705,
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,10,random,0.5482348203659058,0.0058110089972615245,0.5424238113686443,0.0011514836050837266
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,20,xai,0.5482348203659058,0.01060718484222889,0.5376276355236769,
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,20,random,0.5482348203659058,0.004102366976439953,0.5441324533894658,0.0005989565797248533
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,30,xai,0.5482348203659058,0.013928637839853764,0.534306182526052,
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,30,random,0.5482348203659058,0.04098985828459263,0.5072449620813131,0.00791502788861515
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,40,xai,0.5482348203659058,0.0206142608076334,0.5276205595582724,
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,40,random,0.5482348203659058,0.16129156425595284,0.38694325610995295,0.03392181817140493
000233_seg02_sperm_whale_test_0_000141,guided_backprop,5,xai,0.5482348203659058,0.44545337557792664,0.10278144478797913,
000233_seg02_sperm_whale_test_0_000141,guided_backprop,5,random,0.5482348203659058,0.13840903118252754,0.4098257891833782,0.015675204786124605
000233_seg02_sperm_whale_test_0_000141,guided_backprop,10,xai,0.5482348203659058,0.19888567924499512,0.34934914112091064,
000233_seg02_sperm_whale_test_0_000141,guided_backprop,10,random,0.5482348203659058,0.006779634580016136,0.5414551857858896,0.0018789348560545283
000233_seg02_sperm_whale_test_0_000141,guided_backprop,20,xai,0.5482348203659058,0.018288906663656235,0.5299459137022495,
000233_seg02_sperm_whale_test_0_000141,guided_backprop,20,random,0.5482348203659058,0.004273777105845511,0.5439610432600602,0.0008789961943668115
000233_seg02_sperm_whale_test_0_000141,guided_backprop,30,xai,0.5482348203659058,0.005046619102358818,0.5431882012635469,
000233_seg02_sperm_whale_test_0_000141,guided_backprop,30,random,0.5482348203659058,0.039474429190158845,0.5087603911757469,0.009699346251059903
000233_seg02_sperm_whale_test_0_000141,guided_backprop,40,xai,0.5482348203659058,0.0022841852623969316,0.5459506351035088,
000233_seg02_sperm_whale_test_0_000141,guided_backprop,40,random,0.5482348203659058,0.14210572168231012,0.40612909868359565,0.03295953141620397
000233_seg03_sperm_whale_test_0_000141,gradcam,5,xai,0.5436285138130188,0.5193827748298645,0.024245738983154297,
000233_seg03_sperm_whale_test_0_000141,gradcam,5,random,0.5436285138130188,0.13206712678074836,0.4115613870322704,0.01686745950083455
000233_seg03_sperm_whale_test_0_000141,gradcam,10,xai,0.5436285138130188,0.4888504445552826,0.054778069257736206,
000233_seg03_sperm_whale_test_0_000141,gradcam,10,random,0.5436285138130188,0.008134063659235835,0.5354944501537829,0.0017084575050306092
000233_seg03_sperm_whale_test_0_000141,gradcam,20,xai,0.5436285138130188,0.49611005187034607,0.04751846194267273,
000233_seg03_sperm_whale_test_0_000141,gradcam,20,random,0.5436285138130188,0.0027329962584190072,0.5408955175545997,0.0004847167977156785
000233_seg03_sperm_whale_test_0_000141,gradcam,30,xai,0.5436285138130188,0.4451390504837036,0.09848946332931519,
000233_seg03_sperm_whale_test_0_000141,gradcam,30,random,0.5436285138130188,0.013192751631140708,0.530435762181878,0.0019167237398416664
000233_seg03_sperm_whale_test_0_000141,gradcam,40,xai,0.5436285138130188,0.48871830105781555,0.05491021275520325,
000233_seg03_sperm_whale_test_0_000141,gradcam,40,random,0.5436285138130188,0.06045258045196533,0.48317593336105347,0.012510634632640126
000233_seg03_sperm_whale_test_0_000141,integrated_gradients,5,xai,0.5436285138130188,0.059585053473711014,0.4840434603393078,
000233_seg03_sperm_whale_test_0_000141,integrated_gradients,5,random,0.5436285138130188,0.1331857845187187,0.4104427292943001,0.027245763286652118
